company_id,name,identifier,category_id,logo_img_pc,logo_img_mb,type,class_url_pc,class_url_mb,explanation,is_recommend,ir_text_front,interest_rate,ir_unit,ir_text_after,annotation,annotation_modal,order,is_valid,promo_url_pc,promo_url_mb,delete_flag,created_at,updated_at
97,るるぶトラベル《公式》 | 国内旅行・全国の宿を簡単検索,C016029,14,public/company/97/FBSI2GpNTuGgQshiJa9Gqftsf7GsoAFltfxobrut.gif,public/company/97/FBSI2GpNTuGgQshiJa9Gqftsf7GsoAFltfxobrut.gif,0,NULL,NULL,るるぶトラベルでお得な宿泊予約！ビジネスホテルから旅館・高級ホテルまで多数掲載。ビジネスホテルが充実。自宅で簡単予約。当日予約OK。便利なテーマパーク周辺宿。24時間予約。1度は泊まりたい高級旅館。ポイント貯まる。,0,支援金は\n予約金額の,0.850,%,ベルマーク点数として自動加算,　■成果対象・るるぶトラベル国内宿・ホテル・るるぶトラベルサイトに掲載されている、JTB国内宿泊プラン　※「日帰りプラン」は2020年1月27日以降成果対象外となります。　※「るるぶトラベルツアー」は2020年1月27日以降成果対象外となります。,判定タイミング：最大246日,121,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282946&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282946&vcptn=__key__,0,2018-09-03 18:05:00,2021-09-02 09:10:02
100,じゃらんパック,C016015,14,public/company/100/0OC2fPrfQyhXnNysb2doWsGEpBYFVwPlBT6lNXgq.gif,public/company/100/0OC2fPrfQyhXnNysb2doWsGEpBYFVwPlBT6lNXgq.gif,0,NULL,NULL,『じゃらんパック』で航空券+宿をセットで簡単予約。\nオリジナルセットプランで自分だけの国内ツアーを作れます。\nパックだからこその安さ、さらにポイントとマイルがダブルでたまる！\n割引クーポンやキャンペーンも多数掲載！\n『じゃらんパック』で自由でお得な旅を楽しもう♪,0,支援金は予約金額の,0.450,%,ベルマーク点数として自動加算,航空券+宿をセットで予約、宿泊完了　※注文金額の反映金額は「税抜きの支払い金額からクーポン金額を除外した金額」となりますので、ご注意ください。\n・【JAL航空券+宿泊】と【ANA航空券+宿泊】が成果対象となります。\n・ツアーの利用確認が取れて成果となります。\n・対象デバイスはPC、スマホです。,判定タイミング：最大410日,111,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282948&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282948&vcptn=__key__,0,2018-09-03 18:10:00,2022-08-17 18:19:04
101,ワールド オンラインストア,C007007,6,public/company/101/Azyenr47HrvG9uffmWxwS4ClzVgB7ukzgzMqzrvS.jpg,public/company/101/Azyenr47HrvG9uffmWxwS4ClzVgB7ukzgzMqzrvS.jpg,0,NULL,NULL,ワールドの直営ファッション通販サイトWORLD ONLINE STOREは、アンタイトル、インディヴィ、ピンクラテ、タケオキクチ、ハッシュアッシュなど、全80以上の人気ファッションブランドの販売を行っています。,0,支援金は\n購入金額の,0.850,%,ベルマーク点数として自動加算,☆入金後、発送が確認できた点で成果承認　☆注文後、キャンセル商品等がでた場合は、成果拒否,判定タイミング：最大120日,804,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885308060&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885308060&vcptn=__key__,0,2018-09-03 18:11:00,2021-08-30 02:09:49
105,ファンケル マイルドクレンジングオイル,C002015,12,public/company/105/uALNEZapIIE9jO9Bhct15Dud1nrgHNDeI4QAvQTK.jpg,public/company/105/uALNEZapIIE9jO9Bhct15Dud1nrgHNDeI4QAvQTK.jpg,0,NULL,NULL,ファンケル（FANCL）通信販売だけの特別価格！マイルドクレンジングオイルのお得なお試しセットはこちら。お支払い手数料無料。代引き手数料無料。お得なポイント制度。コンビニ支払いOK。通販初めての方送料無料。日付時間帯指定OK。,0,支援金は\n新規申込で,678.000,点,ベルマーク点数として自動加算,トライアルセットの購入＋ご入金（虚偽、いたずら、キャンセル、不備、返品は不可）　・トライアルセットについては、お一人様1セット限り、 また、トライアルセットはお試し価格でのご提供となりますため、過去にお買い上げ実績がある場合、 ファンケルからご注文確認メールが配信された後でも ご注文をお取り消しさせていただくことがあります。 またその際は、ポイント付与対象から、除外させていただきます。,マイルドクレンジングオイルの初回購入が成果対象です。\n\n判定タイミング：最大60日,308,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885613185&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885613185&vcptn=__key__,0,2018-09-03 18:53:00,2022-07-13 11:35:05
106,JTB 国内旅行・ツアー予約,C016002,14,public/company/106/6qTCIYaMir0lDq5k17YwWYq0UyxjYv7YWj5nemGC.jpg,public/company/106/6qTCIYaMir0lDq5k17YwWYq0UyxjYv7YWj5nemGC.jpg,0,NULL,NULL,他社にはない魅力的なプランと豊富な在庫。高級旅館・ホテルから、 お得なシティホテル、大人気のディズニーホテルまで24時間オンライン予約可能です。 また、JRや航空券(JAL ，ANA)などの交通と宿泊がセットになったプランも好評です。,0,支援金は\n予約金額の,0.850,%,ベルマーク点数として自動加算,成果対象・JTB国内宿泊・JTB国内ツアー・JTB国内サイトに掲載されている「るるぶトラベル」宿泊　\n■成果対象外・「電話」「メール申込み」「ネットで仮予約・店舗で支払い」などのオンライン以外での予約・「国内ツアー」「旅館・ホテル」タブ以外からの予約・国内ダイナミックパッケージ「飛行機＋宿・ホテル　https://www.jtb.co.jp/kokunai_air/　」からの予約（2020年10月以降、成果対象予定）・海外旅行商材・首都圏・新潟発以外のJR＋宿泊・JTB旅物語・たび～と・現地観光プラン・レジャーチケット・高速路線バス,現在、 国内ダイナミックパッケージ「飛行機＋宿・ホテル」からの予約は成果対象外です。\n\n判定タイミング：最大415日,110,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282975&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282975&vcptn=__key__,0,2018-09-03 18:53:00,2023-03-30 10:55:11
109,高島屋オンラインストア,C003014,11,public/company/109/Mr0Wh89dD5WJCvUa7ArGi9garDw2T2hImpoVEjcQ.gif,public/company/109/Mr0Wh89dD5WJCvUa7ArGi9garDw2T2hImpoVEjcQ.gif,0,NULL,NULL,高島屋オンラインストア（TAKASHIMAYA ONLINESTORE）は高島屋公式の通販サイト。お中元やお歳暮など、季節の贈り物や各種ギフトをはじめ、ご自宅用にもおすすめの人気のフード・スイーツ、ファッションブランドのトレンドアイテムが勢揃い。取り扱いブランドは1000以上！高島屋限定商品や、SALE・アウトレットコーナーなどのお買得品も充実。特選リビング、ブランドファッション、人気コスメ、ベビー・マタニティ、スポーツ・ホビー用品まで幅広くラインアップしております。,0,支援金は\n購入金額の,0.800,%,ベルマーク点数として自動加算,商品購入＋ご入金（虚偽、いたずら、キャンセル、不備、返品は不可）　以下についてはポイント付与対象外となります。・消費税・送料・カタログギフトのシステム料・タカシマヤ通信販売にてご購入の商品（カタログ商品番号での注文、コールセンターでの注文含む）・タカシマヤファッションスクエアにてご購入の商品・ローズキッチンにてご購入の商品・セクレタリーサービスにてご購入の商品・ご注文のキャンセル、返品などがあった場合・https://www.takashimaya.co.jp/shoppingドメイン以外のページからの商品購入,判定タイミング：最大50日,408,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282980&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282980&vcptn=__key__,0,2018-09-03 18:54:00,2025-02-26 11:34:15
117,Renta! | 電子書籍や電子コミックをお得にレンタル！,C005006,13,public/company/117/AT6Mb1BNRzDsHIKtbImAEt6MQACZ3ynW5FySG8m3.gif,public/company/117/AT6Mb1BNRzDsHIKtbImAEt6MQACZ3ynW5FySG8m3.gif,0,NULL,NULL,Renta!はコミック等が48時間100円から、読みたい時にパソコンやスマートフォンですぐ借りられる、電子書籍のレンタルサイトです。,1,支援金は\nレンタル金額の,4.240,%,ベルマーク点数として自動加算,ポイント購入後、作品閲覧時に「ポイントを使用」した時点で成果が発生いたします。,判定タイミング：最大3日,6,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282993&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885282993&vcptn=__key__,0,2018-09-03 19:05:00,2023-03-30 11:38:06
121,ゴルフダイジェスト・オンライン,C001013,10,public/company/121/Rk7gYG2lAwyuK6yjVEYba0CsHeByN3tXYhxqcx6W.jpg,public/company/121/Rk7gYG2lAwyuK6yjVEYba0CsHeByN3tXYhxqcx6W.jpg,0,NULL,NULL,インターネット上でゴルフ用品【GDOゴルフショップ】の購入やゴルフ場予約【GDOゴルフ場予約】ができたり、ゴルフレッスンや国内外のトーナメント情報の入手ができるゴルフ総合サイトです。,0,支援金は\n購入金額の,0.890,%,ベルマーク点数として自動加算,成果対象　＜１＞ショッ ピング ⇒ 納品後クーリングオフ期間(10日間)を過ぎた後　*注)新品商品のみが対象となります。,判定タイミング：最大180日,208,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=886153278&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=886153278&vcptn=__key__,0,2018-09-03 19:12:00,2021-08-30 02:14:09
122,カメラのキタムラ ネットショップ,C004006,9,public/company/122/VHZFORlptkVdTrrYdUFRDTLrOiRbKUtfIo7bn9uj.gif,public/company/122/VHZFORlptkVdTrrYdUFRDTLrOiRbKUtfIo7bn9uj.gif,0,NULL,NULL,北海道から沖縄まで日本最大級の専門チェーン「カメラのキタムラ」だから安心です。デジタルカメラはもちろんデジタル一眼レフ、ミラーレス一眼や交換レンズから人気の大型家電まで話題の商品を取り揃えています。,0,支援金は\n購入金額の,0.430,%,ベルマーク点数として自動加算,商品購入＋ご入金（虚偽、いたずら、キャンセル、不備、返品は不可）　対象外:プリントサービス・フォトブック・ネット中古・スタジオマリオ　・ネットショップ内における中古商品、同一ユーザーからの大量注文等、ストア側で転売目的と判断されたご注文,判定タイミング：最大365日,500,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885283005&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885283005&vcptn=__key__,0,2018-09-03 19:13:00,2024-08-07 11:57:22
123,アイリスプラザ　アイリスオーヤマ公式通販サイト,C003004,11,public/company/123/XWlqtX8IwVD7AzD8vrzDJ4iNRptoQIIEgAXgf2Li.gif,public/company/123/XWlqtX8IwVD7AzD8vrzDJ4iNRptoQIIEgAXgf2Li.gif,0,NULL,NULL,アイリス（IRIS）プラザは収納・家具インテリア用品、ペット用品、ガーデニング用品、事務用品など15000点を超える豊富な品揃え。テレビCMでお馴染みの商品も通販でお求め頂けます。WEB限定セットもお見逃しなく！無料会員登録をすると割引＆大量ポイントでお得！,0,支援金は\n購入金額の,1.280,%,ベルマーク点数として自動加算,商品購入＋ご入金\n虚偽、いたずら、重複、登録不備、注文キャンセル（クーリングオフ）、メールマガジン登録、同一ユーザーによる同じ定期便の２回目以降注文、備蓄米の購入、社販会員の購入は対象外です。,判定タイミング：最大90日,400,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885283327&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885283327&vcptn=__key__,0,2018-09-03 19:13:00,2025-07-31 16:57:59
126,近畿日本ツーリスト　国内,C016010,14,public/company/126/ZnNy1zUGURt5ExFSitHteyco4gGbxjkmLgvQ4ZWc.gif,public/company/126/ZnNy1zUGURt5ExFSitHteyco4gGbxjkmLgvQ4ZWc.gif,0,NULL,NULL,近畿日本ツーリストが提供する国内ツアー・国内宿泊サービスのオンライン予約プログラムです。会員登録不要、そのうえ当日現地払い・事前払いが選べます。国内ツアー・国内宿泊予約ともに代金に応じた支援金をお支払い致します。,0,支援金は\n予約金額の,0.890,%,ベルマーク点数として自動加算,国内宿泊・国内ツアー予約＋完了\n ※JRセットプラン(JR・電車＋宿プラン)につきましては、宿泊のみが対象となります。\n「クラブツーリズム」の商品、海外ツアー、旅行ギフト、旅行商品以外は対象外です。,判定タイミング：最大365日,103,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889619690&vc_url=https%3A%2F%2Fwww.knt.co.jp%2F&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=889619690&vc_url=https%3A%2F%2Fwww.knt.co.jp%2F&vcptn=__key__,0,2018-09-03 19:14:00,2023-09-14 18:49:21
127,Surprice (サプライス),C016005,14,public/company/127/2Z1IeD8OH186QT1ukesD0d7sgpaePcX2RJ3tGjqL.png,public/company/127/2Z1IeD8OH186QT1ukesD0d7sgpaePcX2RJ3tGjqL.png,0,NULL,NULL,お得な海外格安航空券ならSurpriceにおまかせ！海外格安航空券を検索、オンラインでらくらく予約OK。期間限定の激安航空券が出ることもあり、要チェック。,0,支援金は\n予約金額の,0.890,%,ベルマーク点数として自動加算,ご予約いただいた旅行完了（出国）　成果対象商品：海外航空券　成果対象外商品：海外航空券+ホテル、国内航空券、国内航空券+ホテル、Wi-Fiレンタル、保険、お土産 \nPontaポイントご利用の場合、予約金額－ポイントの金額が成果対象の金額となります。ポイント分は報酬の算出対象となりません。,判定タイミング：最大132日,107,1,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885283339&vcptn=__key__,https://ck.jp.ap.valuecommerce.com/servlet/referral?sid=3075896&pid=885283339&vcptn=__key__,0,2018-09-03 19:15:00,2022-04-25 09:11:58
